Invluokka,feaMed1,feaMed2,feaMed3,feaMed4,feaMed5,feaMed6,feaMed7,feaMed8,suoMod
333,30.0,133.5,246.0,138.0,157.5,144.5,0.0,34.0,1.0
263,59.0,192.0,241.0,145.0,178.0,179.0,84.0,38.0,0.0
251,53.0,178.0,242.0,141.0,177.0,180.0,73.0,27.0,0.0
251,46.5,174.5,242.0,140.0,177.0,176.0,77.0,28.5,0.0
263,50.5,174.5,242.5,140.0,175.0,175.5,82.0,28.0,0.0
263,53.0,175.0,243.0,142.0,173.0,172.0,60.0,29.0,0.0
263,55.0,178.0,243.0,139.0,174.0,170.0,69.0,30.0,0.0
263,67.5,189.5,242.0,143.0,177.0,177.5,0.0,38.0,0.0
263,63.0,175.0,241.0,139.0,176.0,172.0,0.0,37.0,0.0
263,53.0,175.0,242.0,141.5,172.5,164.0,69.0,27.5,0.0
241,45.0,146.0,243.0,132.0,158.0,149.0,0.0,10.0,0.0
242,45.0,152.5,243.0,131.0,164.0,157.0,0.0,13.5,0.0
242,45.0,155.0,243.0,132.0,165.0,164.0,0.0,11.0,0.0
242,46.0,162.0,243.0,135.0,171.0,168.0,1.0,20.5,0.0
241,43.0,133.0,245.0,131.0,154.0,141.0,40.0,12.0,0.0
333,24.0,135.0,246.0,137.0,148.0,138.0,0.0,27.0,1.0
333,28.0,129.5,245.0,137.0,142.0,135.5,0.0,19.0,1.0
333,42.0,142.0,242.0,137.0,162.0,163.0,0.0,32.0,1.0
333,51.0,157.0,238.0,137.0,166.0,176.0,0.0,31.0,1.0
232,44.0,125.0,244.0,130.0,147.0,135.0,26.0,9.0,0.0
241,42.0,140.5,246.0,132.0,160.0,145.0,47.5,18.0,0.0
323,51.0,175.0,242.0,138.0,173.0,175.0,3.0,31.0,1.0
323,40.0,162.0,242.0,137.0,163.0,156.0,0.0,35.0,1.0
333,39.0,157.0,242.0,134.0,163.0,160.0,0.0,31.0,1.0
242,42.0,153.0,244.5,133.0,166.0,157.0,67.0,21.0,0.0
241,42.0,134.0,244.0,130.0,154.0,140.0,0.0,14.0,0.0
232,50.0,139.0,240.0,128.0,150.0,150.0,0.0,11.0,0.0
232,51.0,134.0,239.0,127.0,147.0,146.0,2.0,11.0,0.0
242,44.0,150.0,244.0,133.0,165.0,155.0,3.0,22.0,0.0
333,37.0,134.0,244.0,135.0,156.0,148.0,0.0,26.0,1.0
333,44.0,148.0,240.0,133.0,159.0,167.0,0.0,26.0,1.0
333,32.0,133.0,244.0,136.0,155.0,151.0,0.0,24.0,1.0
242,45.0,153.5,244.0,131.5,162.5,156.0,0.0,19.0,0.0
241,42.0,139.0,245.0,130.0,158.0,145.0,0.0,17.0,0.0
241,45.0,132.0,244.0,129.0,154.0,139.0,0.0,9.0,0.0
262,63.0,158.0,241.0,135.0,161.0,157.0,0.0,30.0,0.0
312,46.0,174.5,242.0,140.0,174.0,170.0,35.5,45.5,1.0
242,40.5,150.0,245.0,133.0,165.0,152.0,37.0,22.0,0.0
242,40.0,156.0,245.0,134.0,169.0,157.0,54.0,23.0,0.0
242,41.0,142.0,245.0,130.0,159.0,148.5,21.5,16.5,0.0
241,42.0,147.0,245.0,132.0,162.0,150.0,36.0,20.0,0.0
242,42.0,147.0,245.0,133.0,164.0,152.0,38.0,20.0,0.0
242,40.5,141.5,245.0,131.0,158.5,149.5,29.0,17.0,0.0
322,45.0,149.0,243.0,129.0,164.0,160.0,0.0,21.0,0.0
333,18.0,146.0,242.0,135.0,141.0,181.0,0.0,24.0,1.0
333,20.0,152.0,241.0,133.0,150.0,197.0,0.0,24.0,1.0
333,22.0,151.0,241.0,135.0,155.0,194.0,0.0,22.0,1.0
242,42.0,141.0,245.0,130.0,158.0,150.0,0.0,15.0,0.0
242,40.0,144.0,245.0,132.0,161.0,150.5,15.5,19.0,0.0
242,41.0,146.0,245.0,131.5,162.0,150.0,32.0,19.5,0.0
242,42.0,156.5,245.0,134.0,167.5,160.0,39.0,19.0,0.0
242,44.0,170.0,244.0,137.0,174.0,173.0,57.0,20.0,0.0
242,43.0,165.0,244.0,135.0,172.0,166.0,61.0,21.0,0.0
333,43.0,146.0,240.0,131.0,155.0,158.0,0.0,22.0,1.0
333,35.0,152.0,239.0,132.0,156.0,178.0,0.0,19.0,1.0
333,36.0,154.5,239.0,134.0,159.0,182.0,0.0,20.0,1.0
333,35.0,160.0,238.5,131.5,161.0,196.0,0.0,19.0,1.0
333,44.0,147.0,240.0,136.0,159.0,165.0,0.0,26.0,1.0
242,43.0,159.0,244.0,134.0,169.0,165.0,56.0,21.0,0.0
242,42.0,155.0,244.0,133.0,168.0,160.0,55.0,22.0,0.0
242,39.0,154.0,244.0,132.0,168.0,163.5,49.5,22.5,0.0
242,41.0,151.0,245.0,131.0,166.0,161.0,43.0,20.0,0.0
242,42.0,158.0,245.0,134.0,166.0,161.0,52.0,21.0,0.0
242,40.0,159.0,244.0,133.0,170.0,167.5,45.0,22.5,0.0
242,46.0,145.0,245.0,131.0,161.0,147.0,0.0,18.0,0.0
241,47.0,144.0,242.0,128.0,160.0,153.0,0.0,14.0,0.0
242,47.0,159.0,244.0,132.0,168.0,161.0,0.0,18.0,0.0
242,44.0,147.0,244.0,130.0,163.0,156.0,0.0,18.0,0.0
242,44.0,148.0,244.0,130.0,163.0,157.0,0.0,18.0,0.0
242,45.0,143.0,244.5,128.5,164.0,150.5,0.0,18.0,0.0
242,44.0,147.0,244.0,129.0,165.0,153.0,0.0,19.0,0.0
242,46.0,146.5,245.0,130.0,167.0,154.0,0.0,17.0,0.0
242,45.0,142.0,245.0,128.0,159.0,146.0,0.0,11.0,0.0
241,42.0,131.0,246.0,132.0,151.5,135.0,39.0,11.0,0.0
241,40.0,145.0,245.0,130.0,162.0,149.0,33.0,19.5,0.0
242,42.0,156.0,245.0,134.0,169.0,158.0,49.0,21.0,0.0
241,40.0,137.0,245.0,129.0,157.0,145.0,22.0,14.0,0.0
242,41.0,137.0,245.0,129.0,157.0,146.0,9.0,15.0,0.0
241,41.0,151.5,245.0,132.5,164.0,158.0,50.0,20.0,0.0
241,42.0,150.0,245.5,134.0,163.0,151.5,64.5,21.5,0.0
323,49.0,160.0,240.0,133.0,163.0,171.0,1.0,22.0,1.0
323,46.0,154.0,242.0,130.0,163.0,166.0,0.0,19.0,0.0
242,41.0,140.0,246.0,129.0,159.0,148.0,2.0,15.0,0.0
242,42.0,137.0,246.0,128.0,157.0,145.0,6.0,13.0,0.0
242,41.0,141.0,245.0,131.0,159.0,147.0,43.0,18.0,0.0
242,40.0,154.0,245.0,134.0,166.0,158.0,53.0,21.0,0.0
242,42.0,151.0,245.0,132.0,165.0,157.0,40.0,20.0,0.0
241,42.0,141.0,245.0,130.0,159.0,146.0,19.0,17.0,0.0
242,42.0,153.0,245.0,133.0,163.0,156.0,40.0,19.0,0.0
321,50.0,162.0,242.0,132.0,167.0,173.0,0.0,19.0,0.0
241,44.0,151.0,245.0,133.0,165.0,157.0,43.0,20.0,0.0
241,44.0,156.0,244.0,134.0,167.0,161.0,39.0,21.0,0.0
242,45.0,166.0,244.0,135.0,169.0,166.0,46.0,26.0,0.0
242,44.0,164.0,244.0,135.0,169.0,166.0,46.0,24.0,0.0
242,39.0,155.0,244.0,133.0,167.0,159.0,34.0,22.0,0.0
242,43.0,150.0,244.0,129.0,163.0,156.0,34.0,18.0,0.0
242,42.0,150.0,245.0,131.0,164.0,156.5,47.5,18.0,0.0
242,42.0,151.0,245.0,133.0,165.0,158.0,50.0,21.0,0.0
242,42.0,153.0,245.0,133.5,164.0,158.0,48.5,19.0,0.0
242,43.0,153.0,245.0,133.0,167.0,160.0,53.0,20.0,0.0
242,42.0,151.0,245.0,132.0,164.0,157.0,41.0,20.0,0.0
242,42.0,150.0,245.0,132.0,165.0,156.0,26.0,20.0,0.0
242,43.0,162.0,244.0,135.0,171.0,167.0,49.0,24.0,0.0
241,41.0,150.0,244.0,132.0,164.0,157.0,35.0,20.0,0.0
242,41.0,156.0,244.0,132.0,166.0,163.0,39.0,21.0,0.0
241,41.0,155.0,244.0,134.0,166.5,162.0,41.5,21.0,0.0
242,38.0,158.0,244.0,134.0,166.0,170.0,78.0,18.0,0.0
241,41.0,155.5,244.0,133.0,167.0,165.0,41.0,19.0,0.0
242,44.0,145.0,244.0,128.0,156.0,159.0,0.0,18.0,0.0
241,45.0,140.0,244.0,127.0,152.0,149.0,0.0,17.0,0.0
241,48.0,137.0,243.0,128.0,148.0,146.0,0.0,9.0,0.0
242,41.0,154.0,243.0,131.0,160.0,154.0,43.0,21.0,0.0
242,49.0,166.0,243.0,135.0,166.0,157.0,65.0,26.0,0.0
242,41.0,156.0,244.0,131.0,162.0,151.0,55.0,33.0,0.0
242,41.0,155.0,244.0,132.0,161.0,149.0,57.5,33.0,0.0
242,48.0,163.0,243.0,133.0,163.0,159.0,51.0,43.0,0.0
263,58.0,174.0,243.0,141.0,170.0,175.0,76.0,50.0,0.0
263,53.5,176.0,243.0,143.0,170.0,174.5,98.5,54.0,0.0
263,47.0,172.0,243.0,140.0,169.0,163.0,93.0,36.0,0.0
430,3.0,144.0,240.0,134.0,91.0,190.0,0.0,1.0,0.0
101,37.0,105.0,243.0,146.0,123.0,103.0,1.0,10.0,0.0
263,60.0,157.0,242.0,135.0,168.0,159.0,0.0,30.0,0.0
263,60.0,134.0,243.0,135.0,163.0,148.0,0.0,29.0,0.0
271,51.0,103.0,243.0,139.5,139.0,140.5,0.0,13.5,0.0
271,56.0,107.0,243.0,141.0,142.0,125.5,0.0,22.5,0.0
263,54.0,150.0,242.0,132.0,164.0,160.0,0.0,22.0,0.0
105,30.0,105.0,244.0,152.0,130.0,90.0,3.0,18.0,0.0
101,58.0,93.0,231.0,152.0,123.0,120.0,3.0,9.0,0.0
101,48.0,100.0,233.0,150.0,120.0,116.0,5.0,7.0,0.0
242,41.0,151.0,245.0,133.0,165.0,156.0,50.5,18.0,0.0
263,51.5,182.0,243.0,143.5,176.0,170.5,82.0,37.5,0.0
263,51.0,181.5,243.0,143.0,176.0,170.0,97.5,36.0,0.0
333,37.0,120.0,247.0,136.0,146.0,130.0,0.0,22.0,1.0
331,46.0,159.0,241.0,130.0,166.0,165.0,1.0,25.0,1.0
242,38.0,147.0,245.0,130.0,162.0,152.0,57.0,18.0,0.0
252,50.0,177.5,242.0,139.0,175.0,166.0,99.0,34.0,0.0
251,50.0,178.0,242.0,139.0,175.0,168.0,90.0,30.0,0.0
252,50.5,183.0,243.0,142.0,177.0,166.0,86.5,35.0,0.0
251,53.0,185.0,242.0,142.0,177.0,164.5,80.0,34.0,0.0
241,40.0,139.0,245.0,131.0,156.0,142.5,37.5,16.0,0.0
312,51.0,179.0,243.0,144.0,175.0,170.0,6.0,46.0,1.0
242,40.0,147.0,245.0,132.0,163.0,152.0,55.0,19.0,0.0
241,41.0,143.0,246.0,132.0,160.0,145.0,46.0,19.0,0.0
333,33.0,156.5,241.0,132.5,152.5,176.0,0.5,22.0,1.0
242,42.0,163.0,244.0,133.0,172.0,167.0,53.0,20.0,0.0
311,49.0,177.0,242.0,137.0,176.0,181.0,38.0,23.0,0.0
333,26.0,140.5,243.0,131.0,146.0,132.0,2.0,22.5,1.0
242,40.0,146.0,245.0,133.0,162.0,150.0,54.0,20.0,0.0
241,41.0,152.0,245.0,132.0,164.0,156.0,39.0,20.0,0.0
321,52.0,170.0,241.0,129.5,170.0,176.5,0.0,22.0,0.0
242,42.0,160.0,244.0,134.0,167.0,164.0,56.0,23.0,0.0
242,43.0,160.0,244.0,134.0,166.0,166.0,52.0,22.0,0.0
242,43.0,170.0,243.0,138.0,170.0,176.0,61.0,23.0,0.0
242,47.0,173.0,244.0,139.0,172.0,177.0,53.0,25.0,0.0
242,47.0,173.0,242.0,139.0,172.0,180.0,70.0,23.0,0.0
332,47.0,165.0,244.0,139.0,170.0,165.0,0.0,34.0,1.0
232,37.0,155.0,243.0,134.0,160.0,161.0,112.0,11.0,0.0
232,35.0,149.0,244.0,131.0,161.0,155.0,101.5,16.0,0.0
242,46.5,165.0,242.0,134.0,170.0,164.0,67.5,26.0,0.0
321,52.0,161.0,241.0,132.0,163.0,175.0,3.0,20.0,1.0
242,48.0,170.0,242.0,136.0,173.0,176.0,58.0,29.0,0.0
242,48.0,172.0,243.0,137.0,172.0,174.0,63.0,29.0,0.0
242,46.0,170.0,243.0,136.0,172.0,171.0,69.0,30.0,0.0
242,46.0,171.0,242.0,136.0,171.0,170.0,71.0,30.0,0.0
242,52.0,175.0,242.0,138.0,173.0,173.5,64.0,29.5,0.0
262,57.0,160.0,239.5,132.0,158.5,167.5,0.0,18.0,0.0
242,50.0,169.0,243.0,134.0,173.0,173.0,63.0,30.0,0.0
242,49.0,167.5,243.0,135.5,172.0,171.0,72.5,30.5,0.0
242,44.0,167.0,244.0,137.0,171.0,166.0,77.0,30.0,0.0
242,44.0,165.0,244.0,137.0,170.0,163.0,79.0,29.0,0.0
242,43.0,164.0,244.0,137.0,171.0,164.0,81.0,28.0,0.0
242,45.0,164.0,243.0,136.0,171.0,168.0,80.0,28.0,0.0
242,43.0,161.0,244.0,135.0,170.0,167.0,82.0,26.0,0.0
242,42.0,162.0,244.0,136.0,170.5,165.0,78.0,29.0,0.0
242,43.0,163.0,244.0,135.0,172.0,168.0,77.0,27.0,0.0
242,43.0,163.0,244.0,136.0,170.0,165.0,71.0,25.0,0.0
242,43.0,162.0,244.0,135.0,169.0,165.0,74.0,24.0,0.0
242,45.0,162.0,244.0,135.0,169.0,166.0,82.0,27.0,0.0
251,48.5,170.0,243.0,137.0,176.0,171.0,107.0,34.0,0.0
101,42.0,124.0,239.0,135.0,132.0,135.0,14.0,14.0,0.0
101,39.0,129.0,242.0,134.0,142.0,142.0,60.0,19.0,0.0
242,48.0,152.0,243.0,129.0,163.0,162.0,1.0,21.0,1.0
241,47.0,129.0,242.0,133.0,146.0,132.0,20.0,19.0,0.0
242,46.0,150.0,243.0,128.0,164.0,153.0,2.0,21.0,0.0
242,47.0,149.0,243.0,130.0,160.0,147.0,2.0,15.0,0.0
242,45.0,142.0,243.0,126.0,159.0,149.0,0.0,17.0,0.0
242,48.0,149.0,243.0,128.0,166.5,153.0,1.0,19.0,0.0
242,47.0,143.0,243.0,128.0,159.0,146.0,1.0,15.5,0.0
242,45.0,149.0,244.0,129.0,166.5,154.0,2.5,17.0,0.0
242,48.0,146.0,243.0,129.0,158.5,148.5,3.0,15.5,0.0
241,47.0,139.0,242.0,128.0,154.0,144.0,0.0,13.0,0.0
333,42.0,141.0,243.0,132.0,151.0,154.0,3.0,17.0,1.0
241,47.0,142.0,242.0,127.0,155.0,139.0,0.0,12.0,0.0
242,47.0,150.0,242.0,129.0,160.0,144.0,1.0,15.0,0.0
242,47.0,154.0,242.0,129.0,166.0,148.0,3.0,19.0,0.0
242,47.0,153.0,243.0,128.0,164.0,149.0,0.0,19.0,0.0
242,47.0,156.0,242.0,129.0,163.0,149.0,0.5,14.5,0.0
241,44.0,146.0,245.0,133.0,162.0,147.0,49.0,22.0,0.0
242,42.0,153.0,244.0,134.0,164.0,156.0,45.0,24.0,0.0
242,45.0,157.0,244.0,133.0,167.0,157.0,44.0,23.0,0.0
242,46.0,161.0,243.5,134.0,168.0,160.5,40.0,26.5,0.0
242,46.0,166.0,243.0,135.0,170.0,164.0,54.0,30.0,0.0
242,45.0,164.0,243.0,134.0,169.5,163.0,44.0,30.0,0.0
242,46.0,164.0,243.0,135.0,169.0,162.0,61.0,28.0,0.0
242,46.0,167.0,243.0,134.0,172.0,171.0,62.0,25.0,0.0
242,45.0,161.0,244.0,134.0,169.0,163.0,55.0,26.0,0.0
321,59.0,178.0,237.0,130.0,171.0,193.0,0.0,21.0,1.0
312,45.0,166.5,243.0,138.0,172.0,161.0,8.5,43.0,1.0
312,41.5,163.0,243.0,136.0,172.0,161.0,25.5,40.0,1.0
312,43.0,160.0,244.0,136.0,170.0,160.0,34.0,37.0,1.0
312,52.0,178.0,242.0,143.0,176.0,177.0,20.0,46.0,1.0
312,44.0,169.0,242.0,136.5,170.0,165.5,16.0,38.0,1.0
312,46.0,169.0,242.0,137.0,172.5,172.0,11.5,38.5,1.0
312,45.0,176.0,242.0,139.0,174.0,178.0,21.0,40.0,1.0
232,46.0,137.0,243.0,133.0,156.0,145.0,35.0,11.0,0.0
242,42.0,162.0,244.0,136.0,170.0,162.0,70.0,28.0,0.0
242,42.0,162.0,244.0,136.0,169.0,162.0,71.0,28.0,0.0
323,40.0,156.0,241.0,134.0,159.0,174.0,4.0,21.0,1.0
242,43.0,151.0,244.0,131.0,163.0,154.0,34.0,25.0,0.0
241,45.0,152.0,244.0,133.0,164.0,154.0,49.0,24.5,0.0
241,46.0,149.0,244.0,132.0,163.0,149.0,40.0,22.0,0.0
241,48.0,138.0,242.0,128.0,151.0,137.0,0.0,14.0,0.0
251,53.0,181.0,243.0,142.0,176.0,170.0,102.0,35.0,0.0
101,43.0,140.0,242.0,135.0,151.0,144.0,29.0,24.0,0.0
101,39.0,125.0,243.0,133.0,137.0,130.0,42.0,19.0,0.0
101,40.0,141.0,242.0,135.0,149.0,150.0,38.0,22.0,0.0
101,42.0,147.5,242.0,134.0,155.0,148.0,35.0,31.0,0.0
242,42.0,139.0,245.0,129.5,156.0,141.0,26.5,18.0,0.0
332,52.0,169.0,241.0,137.0,168.0,171.0,4.0,27.0,0.0
323,45.0,154.0,241.0,133.0,164.0,166.0,4.0,24.0,1.0
242,45.0,144.0,243.0,129.0,159.0,147.0,1.0,16.0,0.0
242,44.0,145.0,244.5,129.0,162.0,150.0,4.0,18.0,0.0
251,51.0,180.0,242.0,140.0,177.0,173.0,76.0,31.0,0.0
251,50.0,180.5,242.5,139.0,176.0,174.0,80.0,30.5,0.0
251,51.0,179.0,243.0,139.0,176.0,174.0,81.0,29.0,0.0
251,49.0,178.0,242.0,140.0,176.0,174.0,85.0,29.0,0.0
251,51.0,178.0,242.0,139.0,176.0,170.0,90.0,32.0,0.0
241,45.0,142.0,244.0,127.0,158.0,148.0,2.0,14.0,0.0
242,44.0,150.0,244.0,128.0,162.0,153.0,1.0,15.0,0.0
101,47.0,123.0,240.0,136.0,143.0,134.0,3.0,10.0,0.0
241,45.0,143.0,244.0,132.0,158.0,151.0,11.0,18.0,0.0
241,42.0,148.0,244.0,133.0,161.0,151.0,13.0,20.0,0.0
333,32.0,136.0,244.0,137.0,151.0,140.0,0.0,24.0,1.0
323,29.0,149.0,241.0,135.0,154.0,164.0,0.0,22.0,1.0
241,44.0,124.0,243.0,127.0,147.0,133.0,0.0,10.5,0.0
242,46.0,134.0,244.0,129.0,156.0,142.0,0.0,13.0,0.0
241,46.0,129.0,244.0,128.0,151.0,140.0,0.0,11.0,0.0
321,45.0,136.0,245.0,129.0,157.0,145.0,0.0,16.0,0.0
241,45.0,130.0,245.0,129.0,152.0,138.0,32.0,9.0,0.0
323,35.0,146.0,242.0,133.0,153.0,157.0,0.0,29.0,1.0
251,51.0,150.0,244.0,136.0,165.0,151.0,42.0,23.0,0.0
263,52.0,165.0,241.0,140.0,172.0,166.0,4.0,38.0,0.0
263,58.0,174.0,241.0,142.0,173.0,167.0,4.0,36.0,0.0
263,55.0,166.5,243.0,141.0,171.0,158.5,0.5,31.0,0.0
263,58.0,164.0,242.0,139.0,171.0,163.0,0.0,27.0,0.0
241,47.0,130.0,244.0,130.0,157.0,138.0,0.0,15.0,0.0
241,46.0,124.0,244.0,128.0,150.5,137.0,0.0,11.5,0.0
242,46.0,124.0,244.0,133.0,152.0,140.5,0.0,17.0,0.0
323,47.0,135.0,244.0,129.0,157.0,160.0,0.0,19.0,0.0
333,40.0,135.0,243.0,133.0,158.0,162.0,0.0,24.0,0.0
323,44.0,131.0,244.0,130.0,157.0,152.5,0.0,19.5,0.0
242,45.0,124.0,246.0,130.0,155.0,148.0,0.0,15.0,0.0
242,49.0,125.0,246.0,128.5,155.0,135.0,0.0,17.0,0.0
241,49.0,131.0,244.0,130.0,154.0,134.0,0.0,17.0,0.0
261,46.0,106.0,242.0,139.0,133.0,116.0,0.0,7.0,0.0
241,48.0,123.0,244.0,133.0,147.0,130.0,0.0,14.0,0.0
241,48.0,128.0,244.0,128.0,152.0,135.0,0.0,17.0,0.0
261,48.0,115.0,243.0,135.0,144.5,128.0,0.0,12.0,0.0
241,46.0,126.0,243.0,128.0,147.0,133.0,0.0,11.0,0.0
232,46.0,115.0,242.0,136.0,135.0,121.0,0.0,5.0,0.0
241,46.0,124.0,243.0,133.0,142.0,129.0,0.0,6.0,0.0
241,48.0,119.0,242.0,134.0,139.0,129.0,0.0,6.0,0.0
242,44.0,143.0,244.0,129.0,161.0,149.0,0.0,13.0,0.0
242,44.0,142.0,244.0,129.0,161.0,150.0,0.0,15.0,0.0
321,54.0,147.5,243.5,131.0,160.0,149.0,0.0,16.5,1.0
241,46.0,124.0,243.0,129.0,144.0,135.0,0.0,8.0,0.0
321,43.0,133.0,246.0,134.0,157.0,145.0,0.0,22.0,1.0
321,38.0,136.0,244.0,137.0,151.0,143.0,0.0,26.0,1.0
321,36.0,128.0,244.0,135.0,147.0,139.0,0.0,15.0,1.0
323,44.0,145.0,242.5,130.0,160.0,148.5,0.0,22.0,1.0
241,43.0,139.0,244.0,131.0,156.0,152.0,24.0,17.0,0.0
241,48.0,124.0,242.0,132.0,146.0,136.0,0.0,10.0,0.0
312,47.0,165.0,244.0,141.0,172.0,153.0,41.0,43.0,0.0
241,44.0,129.0,244.0,130.0,150.0,138.0,22.0,13.0,0.0
241,45.0,135.0,245.0,131.0,157.0,144.0,41.0,17.0,0.0
241,46.5,134.0,244.0,130.5,154.0,142.0,38.0,17.0,0.0
333,26.0,140.0,242.0,132.0,140.0,158.0,1.0,20.0,1.0
242,44.0,144.0,244.0,131.0,160.0,148.0,28.0,19.0,0.0
321,48.0,155.0,243.0,133.0,164.0,156.0,0.0,21.0,0.0
321,43.0,158.0,242.0,135.0,163.0,157.0,0.0,21.0,0.0
241,46.0,137.0,243.0,130.0,150.0,139.0,12.0,12.0,0.0
241,40.0,139.0,245.0,133.0,156.0,141.0,57.0,18.0,0.0
241,45.0,138.0,243.0,130.0,152.0,140.5,19.5,12.5,0.0
241,41.5,132.0,245.0,127.0,153.0,137.5,41.5,12.0,0.0
241,40.0,141.0,244.0,131.0,154.5,140.0,41.5,17.0,0.0
241,38.0,138.0,245.0,127.0,157.0,144.0,0.0,15.0,0.0
242,39.0,145.0,245.0,130.0,159.0,148.0,0.0,14.0,0.0
241,45.0,142.0,243.0,126.0,155.0,145.0,0.0,11.0,0.0
321,47.0,173.0,244.0,140.0,176.0,165.5,0.0,37.0,1.0
251,43.0,172.0,243.0,141.0,175.0,160.0,74.0,48.0,0.0
251,43.0,172.0,243.0,141.0,175.0,160.0,74.0,48.0,0.0
251,43.0,172.0,243.0,141.0,175.0,160.0,74.0,48.0,0.0
332,37.0,144.0,245.0,135.0,162.0,148.0,0.0,36.0,1.0
323,40.5,149.5,241.0,134.5,155.0,155.0,0.0,17.0,1.0
242,47.0,159.0,243.0,131.0,164.0,161.0,37.5,21.5,0.0
242,42.0,159.0,243.0,137.0,167.0,160.0,45.0,26.0,0.0
242,47.0,165.0,243.0,137.0,166.0,171.0,50.0,18.0,0.0
242,45.5,162.5,243.0,135.0,166.5,168.5,47.0,19.5,0.0
242,44.0,155.0,244.0,130.0,164.0,164.0,57.0,18.0,0.0
242,42.0,153.0,244.0,130.0,162.5,162.0,49.0,17.0,0.0
242,47.0,163.0,243.0,135.0,166.0,171.0,62.0,18.0,0.0
333,40.0,149.0,242.0,134.0,161.0,158.0,0.0,31.0,1.0
101,45.0,125.0,241.0,139.0,147.0,135.0,2.0,14.0,0.0
242,43.0,145.5,244.0,131.0,165.0,148.0,45.0,31.0,0.0
242,46.0,133.0,244.0,130.0,151.0,140.0,25.0,14.0,0.0
333,32.0,125.0,245.0,134.0,152.0,142.0,0.0,29.0,1.0
241,46.0,133.5,244.0,131.0,146.5,142.5,4.0,12.5,0.0
241,46.0,137.0,244.0,130.0,153.0,145.0,0.0,13.0,0.0
333,35.0,133.0,246.0,135.0,157.0,139.0,1.0,25.0,1.0
232,45.0,121.0,240.0,135.5,135.5,131.5,0.0,7.5,0.0
321,43.0,137.0,245.0,129.0,155.0,145.0,0.0,16.0,0.0
241,45.0,123.0,243.0,135.0,140.0,129.0,0.0,12.0,0.0
241,47.0,134.0,243.0,129.0,151.0,141.5,0.0,15.5,0.0
263,58.0,167.0,239.0,136.0,172.0,172.0,2.0,37.0,0.0
242,49.0,164.0,244.0,137.0,170.0,166.0,59.5,21.0,0.0
242,50.0,145.0,241.0,130.0,157.0,153.0,34.0,11.0,0.0
321,47.0,152.0,243.0,132.0,165.0,153.0,8.0,24.0,0.0
242,46.0,149.0,243.0,128.0,159.0,155.0,44.0,13.0,0.0
241,51.0,148.0,241.0,129.0,159.0,152.0,53.0,15.0,0.0
241,52.0,145.0,241.0,131.0,157.0,152.0,60.0,13.0,0.0
242,45.0,148.0,244.0,129.0,166.0,161.0,29.0,19.0,0.0
241,51.0,133.0,244.0,127.0,152.0,151.0,41.0,10.0,0.0
242,46.0,145.0,244.0,129.0,159.0,154.0,47.0,16.0,0.0
242,50.5,150.0,243.5,127.5,164.0,158.5,43.0,14.0,0.0
242,46.5,139.5,244.0,127.0,156.0,151.0,28.5,10.0,0.0
241,48.0,133.5,244.0,126.0,154.0,150.0,46.0,10.0,0.0
262,50.0,131.0,242.0,129.0,150.0,148.0,6.0,11.5,0.0
241,45.5,130.0,244.0,126.0,150.0,140.5,0.0,9.5,0.0
241,53.5,140.0,242.0,126.0,155.0,151.0,33.5,8.0,0.0
241,50.0,130.0,242.0,128.0,149.0,138.0,33.5,8.5,0.0
241,51.0,133.0,242.0,131.0,150.0,139.0,35.0,11.0,0.0
241,47.0,131.0,245.0,131.0,150.0,136.0,30.0,10.0,0.0
241,46.0,132.0,245.0,133.0,149.0,135.0,28.0,12.0,0.0
232,47.0,127.0,242.0,130.0,143.0,136.0,0.0,11.0,0.0
242,48.0,138.0,242.0,130.0,157.0,145.0,0.0,19.0,0.0
241,46.0,133.0,244.0,128.0,150.0,139.0,21.0,9.0,0.0
335,43.0,130.0,245.0,130.0,150.0,133.0,0.0,17.0,0.0
241,45.0,130.0,243.0,129.0,147.0,135.0,6.0,9.0,0.0
241,49.0,124.0,241.0,129.0,142.0,135.5,0.0,7.5,0.0
251,47.0,162.0,243.0,137.0,168.0,161.0,67.0,29.0,0.0
242,42.0,152.0,241.0,133.0,164.0,157.0,46.0,22.0,0.0
241,46.0,134.0,243.0,127.0,152.0,148.0,0.0,12.5,0.0
242,48.0,141.0,244.0,127.0,158.0,153.0,0.0,14.0,0.0
241,49.0,134.0,241.0,127.0,152.0,147.0,0.0,11.0,0.0
241,46.5,125.0,242.0,126.5,145.0,139.0,0.0,10.0,0.0
242,46.0,134.0,243.0,126.0,157.0,146.0,0.0,14.0,0.0
241,45.0,127.0,244.0,130.0,147.0,135.0,0.0,9.0,0.0
241,46.0,131.0,244.0,129.0,146.0,137.0,0.0,9.0,0.0
241,47.0,132.0,244.0,128.0,149.0,135.0,0.0,11.0,0.0
251,49.0,176.0,242.0,137.0,174.0,0.0,75.0,0.0,0.0
252,45.0,177.0,241.0,139.0,172.0,165.0,121.0,44.0,0.0
251,53.0,178.5,241.5,140.0,175.5,173.5,80.5,29.0,0.0
251,46.0,162.0,244.0,135.0,171.0,155.0,69.0,22.0,0.0
242,46.0,141.0,244.0,129.0,156.0,145.5,22.5,28.5,0.0
333,29.0,137.0,242.0,131.0,145.0,141.5,0.0,26.5,0.0
333,26.0,128.0,244.0,132.0,142.0,127.0,0.0,21.0,1.0
